osm_rel_id,ibge_id,wikidata_id,name,uf,area_km2,roads_inside,points_inside
332775,2110302,Q2066051,Santo Antônio dos Lopes,MA,771.19,1,0
332778,2110401,Q1806571,São Benedito do Rio Preto,MA,930.95,5,1
332807,2110500,Q2104116,São Bento,MA,460.59,2,1
332806,2110609,Q2065297,São Bernardo,MA,1007.97,31,1
332800,2110658,Q1977781,São Domingos do Azeitão,MA,961,5,0
332850,2110708,Q2036695,São Domingos do Maranhão,MA,1152.22,4,1
332855,2110807,Q2065066,São Félix de Balsas,MA,2031.95,9,0
332853,2110856,Q2012495,São Francisco do Brejão,MA,746.45,2,0
332849,2110906,Q2065076,São Francisco do Maranhão,MA,2347.36,0,0
332870,2111003,Q1919029,São João Batista,MA,687.07,1,1
332871,2111029,Q742676,São João do Carú,MA,618.87,2,0
332841,2111052,Q2105216,São João do Paraíso,MA,2056.09,0,0
332844,2111078,Q1966884,São João do Soter,MA,1439.46,4,1
332892,2111102,Q2064621,São João dos Patos,MA,1500.6,12,1
332877,2111201,Q1006367,São José de Ribamar,MA,381.92,63,2
332930,2111250,Q1907710,São José dos Basílios,MA,363.89,3,0
332923,2111300,Q28441,São Luís,MA,830.26,1046,20
332934,2111409,Q2066188,São Luís Gonzaga do Maranhão,MA,967.88,3,1
332937,2111508,Q2065276,São Mateus do Maranhão,MA,789.63,0,1
332938,2111532,Q2065266,São Pedro da Água Branca,MA,723.36,15,0
332948,2111573,Q693685,São Pedro dos Crentes,MA,979.24,0,0
332950,2111607,Q2065231,São Raimundo das Mangabeiras,MA,3521.3,14,1
332982,2111631,Q1947813,São Raimundo do Doca Bezerra,MA,419.12,0,0
332978,2111672,Q744797,São Roberto,MA,225.42,1,0
332977,2111706,Q2095193,São Vicente Ferrer,MA,389.43,0,1
332968,2111722,Q2064663,Satubinha,MA,447.27,0,1
332967,2111748,Q1904786,Senador Alexandre Costa,MA,427.06,3,0
332969,2111763,Q1967899,Senador La Rocque,MA,1237.26,1,1
332801,2111789,Q1909011,Serrano do Maranhão,MA,1203.72,0,0
332792,2111805,Q2099666,Sítio Novo,MA,3117.6,13,1
332793,2111904,Q1873577,Sucupira do Norte,MA,1071.48,0,0
332795,2111953,Q2065244,Sucupira do Riachão,MA,565.65,0,0
332796,2112001,Q2307499,Tasso Fragoso,MA,4375.51,7,0
332784,2112100,Q1008188,Timbiras,MA,1486.25,17,1
332783,2112209,Q1017101,Timon,MA,1737.1,63,1
332782,2112233,Q2065285,Trizidela do Vale,MA,222.36,3,0
332790,2112274,Q2066033,Tufilândia,MA,270.57,0,0
332789,2112308,Q1957192,Tuntum,MA,3385.65,5,1
332901,2112407,Q634717,Turiaçu,MA,2591.06,1,1
332898,2112456,Q2064492,Turilândia,MA,1513.18,7,1
332905,2112506,Q2012483,Tutóia,MA,1652.31,5,1
332904,2112605,Q2064632,Urbano Santos,MA,1210.93,12,1
332903,2112704,Q1019640,Vargem Grande,MA,1957.78,15,1
332906,2112803,Q2106072,Viana,MA,1188.9,3,1
332917,2112852,Q2065169,Vila Nova dos Martírios,MA,1189.63,16,0
332914,2112902,Q2065110,Vitória do Mearim,MA,716.4,26,1
332915,2113009,Q1120902,Vitorino Freire,MA,1300.83,14,0
332926,2114007,Q1806488,Zé Doca,MA,2413.97,0,1
