osm_rel_id,ibge_id,wikidata_id,name,uf,area_km2,roads_inside,points_inside
315063,3145307,Q1755515,Novo Cruzeiro,MG,1702.01,21,1
315090,3145356,Q1754871,Novo Oriente de Minas,MG,756.19,9,1
314995,3145372,Q1790081,Novorizonte,MG,265.46,0,0
314990,3145406,Q2077934,Olaria,MG,178.18,11,0
314991,3145455,Q1790196,Olhos-d'Água,MG,2083.64,7,0
314992,3145505,Q1789744,Olímpio Noronha,MG,53.93,8,2
314963,3145604,Q1754812,Oliveira,MG,898.8,265,1
314940,3145703,Q1790303,Oliveira Fortes,MG,110.8,11,0
314905,3145802,Q1755759,Onça de Pitangui,MG,247.03,5,0
314913,3145851,Q1790225,Oratórios,MG,88.93,5,0
314876,3145877,Q595373,Orizânia,MG,121.91,2,0
314883,3145901,Q2007609,Ouro Branco,MG,262.12,232,2
314898,3146008,Q775319,Ouro Fino,MG,535.09,42,2
314853,3146107,Q188905,Ouro Preto,MG,1244.25,248,18
314864,3146206,Q1755536,Ouro Verde de Minas,MG,175.86,1,0
314861,3146255,Q596318,Padre Carvalho,MG,450.49,13,0
314835,3146305,Q1755581,Padre Paraíso,MG,542.35,16,1
314847,3146404,Q1789613,Paineiras,MG,636.34,15,0
314820,3146503,Q1791617,Pains,MG,422.68,16,0
314803,3146552,Q1790130,Pai Pedro,MG,803.83,11,0
314799,3146602,Q772793,Paiva,MG,57.78,1,0
314775,3146701,Q2007701,Palma,MG,318.96,7,0
314739,3146750,Q687032,Palmópolis,MG,435.13,13,0
314680,3146909,Q1789565,Papagaios,MG,551.7,31,2
315328,3147006,Q1755739,Paracatu,MG,8229.27,113,3
315339,3147105,Q1749821,Pará de Minas,MG,550.07,112,6
315340,3147204,Q283682,Paraguaçu,MG,424.06,86,1
315341,3147303,Q522717,Paraisópolis,MG,331.41,35,1
315345,3147402,Q947240,Paraopeba,MG,624.62,85,1
315363,3147501,Q429351,Passabém,MG,95.33,16,0
315252,3147600,Q1638378,Passa Quatro,MG,275.98,52,3
315271,3147709,Q1790325,Passa Tempo,MG,429.37,20,0
315294,3147808,Q1791701,Passa-Vinte,MG,246.66,56,0
315302,3147907,Q985579,Passos,MG,1335.63,238,2
315226,3147956,Q1790473,Patis,MG,444,2,0
315131,3148004,Q984571,Patos de Minas,MG,3188.44,209,31
315062,3148103,Q960694,Patrocínio,MG,2871.77,213,5
315070,3148202,Q1789573,Patrocínio do Muriaé,MG,108.51,23,0
315016,3148301,Q571111,Paula Cândido,MG,268.63,4,0
314999,3148400,Q1789599,Paulistas,MG,220.1,0,0
315027,3148509,Q1791666,Pavão,MG,600.65,20,0
314824,3148608,Q584598,Peçanha,MG,994.76,6,1
314829,3148707,Q1650924,Pedra Azul,MG,1619.66,44,1
314817,3148756,Q953379,Pedra Bonita,MG,173.77,35,0
314885,3148806,Q1754928,Pedra do Anta,MG,163.9,0,0
314878,3148905,Q1754822,Pedra do Indaiá,MG,348.73,14,0
314865,3149002,Q1754934,Pedra Dourada,MG,70.75,2,0
314855,3149101,Q612995,Pedralva,MG,217.13,3,0
314937,3149150,Q1789584,Pedras de Maria da Cruz,MG,1518.53,9,1
314922,3149200,Q1754720,Pedrinópolis,MG,357.34,0,0
368793,3149309,Q1638732,Pedro Leopoldo,MG,290.88,168,4
314907,3149408,Q1608543,Pedro Teixeira,MG,112.41,5,0
314903,3149507,Q1789537,Pequeri,MG,90.42,13,0
314988,3149606,Q1813066,Pequi,MG,204.78,22,0
314997,3149705,Q948637,Perdigão,MG,251.26,11,0
314962,3149804,Q1749830,Perdizes,MG,2446.04,51,3
314945,3149903,Q1789707,Perdões,MG,273.58,91,3
314952,3149952,Q1798051,Periquito,MG,224.3,21,0
314950,3150000,Q629223,Pescador,MG,317.31,0,0
314623,3150109,Q1790460,Piau,MG,191.78,1,0
314635,3150158,Q1780206,Piedade de Caratinga,MG,111.11,9,0
314602,3150208,Q1789621,Piedade de Ponte Nova,MG,84.17,0,6
314667,3150307,Q1790344,Piedade do Rio Grande,MG,323.47,3,1
314676,3150406,Q1789608,Piedade dos Gerais,MG,259.96,4,0
314683,3150505,Q1635025,Pimenta,MG,415.33,39,0
314689,3150539,Q1789616,Pingo-d'Água,MG,66.38,15,0
314756,3150570,Q1789595,Pintópolis,MG,1241.29,2,0
314755,3150604,Q1802239,Piracema,MG,280.15,3,0
314749,3150703,Q1789546,Pirajuba,MG,332.62,20,0
314722,3150802,Q1789518,Piranga,MG,658.07,11,1
