osm_rel_id,ibge_id,wikidata_id,name,uf,area_km2,roads_inside,points_inside
298462,3509205,Q1760376,Cajamar,SP,131.16,200,272
298010,3509254,Q1760947,Cajati,SP,454.49,65,152
298414,3509304,Q1750207,Cajobi,SP,177.05,33,151
298232,3509403,Q1760370,Cajuru,SP,661.04,97,957
298294,3509452,Q1759806,Campina do Monte Alegre,SP,185.55,0,67
298227,3509502,Q171617,Campinas,SP,794.62,2948,6078
298214,3509601,Q1754452,Campo Limpo Paulista,SP,79.96,137,161
298038,3509700,Q851253,Campos do Jordão,SP,290.25,112,770
298218,3509809,Q1760953,Campos Novos Paulista,SP,484.02,16,157
298196,3509908,Q1751347,Cananéia,SP,1227.17,72,220
298005,3509957,Q1795838,Canas,SP,52.42,13,100
298059,3510005,Q1761075,Cândido Mota,SP,606.41,148,522
298366,3510104,Q737416,Cândido Rodrigues,SP,70.28,31,26
298219,3510153,Q383979,Canitar,SP,58,15,117
298192,3510203,Q1798802,Capão Bonito,SP,1643.4,170,1225
298143,3510302,Q610390,Capela do Alto,SP,168.97,131,108
298223,3510401,Q1750439,Capivari,SP,324.26,93,258
298259,3510500,Q983498,Caraguatatuba,SP,484.96,225,721
298480,3510609,Q176891,Carapicuíba,SP,34.18,205,452
298050,3510708,Q1649954,Cardoso,SP,639.25,141,357
298104,3510807,Q1760459,Casa Branca,SP,862.73,210,293
297992,3510906,Q1760292,Cássia dos Coqueiros,SP,191.46,8,25
298376,3511003,Q607594,Castilho,SP,1069.66,89,390
298080,3511102,Q983683,Catanduva,SP,290.54,303,328
297924,3511201,Q578408,Catiguá,SP,149.26,64,77
298301,3511300,Q1658493,Cedral,SP,196.34,51,88
298367,3511409,Q1750093,Cerqueira César,SP,511.12,92,226
297944,3511508,Q1759399,Cerquilho,SP,127.97,82,281
298110,3511607,Q593009,Cesário Lange,SP,190.74,112,810
298356,3511706,Q983515,Charqueada,SP,176.02,76,187
298208,3511904,Q1796388,Clementina,SP,168.65,79,47
298506,3512001,Q1761606,Colina,SP,423.19,70,245
298213,3512100,Q1760531,Colômbia,SP,729.68,30,228
298410,3512209,Q1759722,Conchal,SP,182.82,40,86
298004,3512308,Q1760352,Conchas,SP,466.93,167,229
297926,3512407,Q1750107,Cordeirópolis,SP,138.79,132,176
298277,3512506,Q1761110,Coroados,SP,247.64,30,161
298193,3512605,Q1759784,Coronel Macedo,SP,303.7,7,20
297933,3512704,Q1750113,Corumbataí,SP,279.48,46,131
298210,3512803,Q1754569,Cosmópolis,SP,155.45,82,254
298161,3512902,Q1800779,Cosmorama,SP,443.18,84,156
298252,3513009,Q669305,Cotia,SP,327.07,480,906
297946,3513108,Q1798797,Cravinhos,SP,313.41,69,226
298348,3513207,Q1759841,Cristais Paulista,SP,384.21,49,257
298323,3513306,Q787070,Cruzália,SP,148.97,6,27
298459,3513405,Q1003429,Cruzeiro,SP,305.86,99,468
298437,3513504,Q817954,Cubatão,SP,141.28,314,901
297895,3513603,Q1003456,Cunha,SP,1408.61,42,306
298371,3513702,Q1761089,Descalvado,SP,754.81,137,1379
298242,3513801,Q651891,Diadema,SP,30.79,194,945
298183,3513850,Q533932,Dirce Reis,SP,88.88,4,15
298148,3513900,Q588987,Divinolândia,SP,222.71,21,130
298002,3514007,Q1750204,Dobrada,SP,150.48,31,253
298409,3514106,Q685613,Dois Córregos,SP,632.73,101,216
298369,3514205,Q1750096,Dolcinópolis,SP,77.83,4,105
298017,3514304,Q1761435,Dourado,SP,206.74,56,33
298536,3514403,Q1762529,Dracena,SP,486.67,109,301
298268,3514502,Q303413,Duartina,SP,264.82,96,198
298436,3514601,Q270048,Dumont,SP,111.07,48,55
298191,3514700,Q1759751,Echaporã,SP,516.27,30,99
298434,3514809,Q921644,Eldorado,SP,1654.44,28,39
297950,3514908,Q1750262,Elias Fausto,SP,201.89,65,76
298514,3514924,Q928262,Elisiário,SP,94.82,47,153
298491,3514957,Q657923,Embaúba,SP,82.57,12,3
298498,3515004,Q651860,Embu das Artes,SP,68.93,203,353
298523,3515103,Q1749956,Embu-Guaçu,SP,155.63,94,290
298386,3515129,Q928234,Emilianópolis,SP,224.1,0,8
298117,3515152,Q952726,Engenheiro Coelho,SP,110.18,74,85
298116,3515186,Q1649813,Espírito Santo do Pinhal,SP,389.69,93,228
298102,3515194,Q1760344,Espírito Santo do Turvo,SP,193.07,43,24
298345,3515202,Q1648136,Estrela d'Oeste,SP,295.82,77,65
297928,3515301,Q1795726,Estrela do Norte,SP,263.26,7,64
298101,3515350,Q1760977,Euclides da Cunha Paulista,SP,570.94,30,148
297917,3515400,Q536230,Fartura,SP,429.14,23,5
297903,3515509,Q1648179,Fernandópolis,SP,550.07,409,506
298412,3515608,Q595318,Fernando Prestes,SP,170.94,40,50
297901,3515657,Q301590,Fernão,SP,100.82,15,41
298265,3515707,Q1646968,Ferraz de Vasconcelos,SP,29.55,44,237
298262,3515806,Q1761725,Flora Rica,SP,225.41,7,2
297913,3515905,Q1760305,Floreal,SP,204.75,9,100
298397,3516002,Q1761450,Flórida Paulista,SP,524.21,17,249
298187,3516101,Q1761119,Florínea,SP,225.25,55,30
298530,3516200,Q504587,Franca,SP,599.81,777,2172
298057,3516309,Q1646103,Francisco Morato,SP,49.11,48,138
298411,3516408,Q657199,Franco da Rocha,SP,134.65,262,844
297999,3516507,Q765636,Gabriel Monteiro,SP,138.31,5,110
298396,3516606,Q1795526,Gália,SP,358.16,117,89
298157,3516705,Q940614,Garça,SP,554.75,114,124
298064,3516804,Q1760507,Gastão Vidigal,SP,181.06,3,10
298524,3516853,Q673597,Gavião Peixoto,SP,244.19,69,466
298525,3516903,Q1649675,General Salgado,SP,493.09,45,194
298336,3517000,Q390022,Getulina,SP,675.94,17,214
298040,3517109,Q1649685,Glicério,SP,272.91,40,270
298403,3517208,Q1759801,Guaiçara,SP,271.82,78,203
298472,3517307,Q1759791,Guaimbê,SP,219.5,13,278
298257,3517406,Q2013622,Guaíra,SP,1255.21,58,388
298007,3517505,Q1649865,Guapiaçu,SP,325.59,79,83
298194,3517604,Q1798851,Guapiara,SP,406.73,73,334
298140,3517703,Q985569,Guará,SP,362.1,82,322
298258,3517802,Q1750066,Guaraçaí,SP,569.88,32,94
298063,3517901,Q986503,Guaraci,SP,640.67,39,84
297993,3518008,Q1649834,Guarani d'Oeste,SP,85.61,30,76
298440,3518107,Q1649691,Guarantã,SP,462.29,97,136
298374,3518206,Q739292,Guararapes,SP,958.24,63,232
298363,3518305,Q404820,Guararema,SP,268.41,187,465
298076,3518404,Q905157,Guaratinguetá,SP,751.31,123,834
297948,3518503,Q1798860,Guareí,SP,566.33,59,11
298300,3518602,Q1759773,Guariba,SP,268.71,97,50
298463,3518701,Q271374,Guarujá,SP,147.24,290,939
